y_true,y_hat,date
69.0,82.52588,2022-03-02 11:08:33
77.0,65.090225,2022-03-02 11:10:25
113.0,115.8941,2022-03-02 11:11:47
145.0,143.68433,2022-03-02 11:13:40
54.0,60.29046,2022-03-02 11:16:05
90.0,80.93567,2022-03-02 11:20:13
68.0,66.55231,2022-03-02 11:22:03
110.0,116.21617,2022-03-02 11:23:17
88.0,64.22223,2022-03-02 12:22:37
104.0,112.52344,2022-03-02 12:24:11
173.0,133.77515,2022-03-02 12:25:55
81.0,54.76803,2022-03-02 12:28:50
49.0,46.447853,2022-03-02 12:30:11
112.0,136.83301,2022-03-02 12:31:13
78.0,73.58242,2022-03-02 12:33:05
53.0,65.3094,2022-03-02 12:34:23
49.0,66.189926,2022-03-02 12:36:30
41.0,54.46014,2022-03-02 12:37:19
131.0,133.92624,2022-03-02 12:38:00
75.0,82.3597,2022-03-02 12:40:14
66.0,65.86535,2022-03-02 12:41:29
108.0,113.110695,2022-03-02 12:42:36
138.0,147.51782,2022-03-02 12:44:54
77.0,65.6497,2022-03-02 12:47:12
70.0,54.328598,2022-03-02 12:48:29
137.0,133.17285,2022-03-02 12:49:39
64.0,80.554535,2022-03-02 12:52:04
64.0,63.010727,2022-03-02 12:54:42
98.0,113.12737,2022-03-02 12:55:57
136.0,146.63992,2022-03-02 12:57:35
58.0,64.913284,2022-03-02 13:00:10
43.0,55.636032,2022-03-02 13:01:08
130.0,137.17337,2022-03-02 13:02:07
80.0,78.837494,2022-03-02 13:04:51
60.0,64.48526,2022-03-02 13:06:24
106.0,112.52674,2022-03-02 13:07:24
173.0,140.67752,2022-03-02 13:09:25
54.0,66.80675,2022-03-02 13:12:18
59.0,55.981728,2022-03-02 13:13:12
155.0,136.7479,2022-03-02 13:14:11
60.0,78.8624,2022-03-02 13:17:11
52.0,63.38527,2022-03-02 13:18:11
107.0,111.6846,2022-03-02 13:19:04
138.0,145.34518,2022-03-02 13:20:51
52.0,63.858253,2022-03-02 13:23:09
59.0,54.458385,2022-03-02 13:24:01
125.0,139.32503,2022-03-02 13:25:22
82.0,78.876884,2022-03-02 13:27:31
49.0,63.094353,2022-03-02 13:28:53
98.0,112.736534,2022-03-02 13:29:54
136.0,145.82132,2022-03-02 13:31:50
61.0,62.632587,2022-03-02 13:34:06
43.0,55.674698,2022-03-02 13:35:07
138.0,138.49716,2022-03-02 13:35:52
76.0,77.67647,2022-03-02 13:38:10
53.0,62.033257,2022-03-02 13:39:47
112.0,111.75253,2022-03-02 13:41:32
143.0,140.23195,2022-03-02 13:43:46
83.0,63.28239,2022-03-02 13:46:39
37.0,55.21011,2022-03-02 13:48:02
82.0,46.714912,2022-03-02 13:48:27
131.0,135.80508,2022-03-02 13:49:49
94.0,74.36919,2022-03-02 13:52:00
146.0,110.68296,2022-03-02 13:55:44
40.0,61.972656,2022-03-02 14:01:53
43.0,48.94668,2022-03-02 14:02:33
95.0,75.82715,2022-03-02 14:06:19
71.0,83.17689,2022-03-02 14:07:20
98.0,57.458424,2022-03-02 14:07:54
69.0,65.725235,2022-03-02 14:08:31
131.0,119.656105,2022-03-02 14:09:32
98.0,124.11708,2022-03-02 14:09:43
133.0,140.86717,2022-03-02 14:11:21
192.0,134.8677,2022-03-02 14:11:43
49.0,65.40132,2022-03-02 14:13:34
41.0,55.912247,2022-03-02 14:14:23
81.0,57.069794,2022-03-02 14:14:55
68.0,46.77648,2022-03-02 14:16:16
136.0,136.342,2022-03-02 14:17:51
70.0,80.07616,2022-03-02 14:20:12
80.0,70.97775,2022-03-02 14:20:26
63.0,67.90407,2022-03-02 14:21:27
98.0,60.57757,2022-03-02 14:21:46
114.0,116.78312,2022-03-02 14:22:42
145.0,146.6583,2022-03-02 14:24:59
64.0,65.64299,2022-03-02 14:27:24
58.0,54.89663,2022-03-02 14:28:28
143.0,136.48253,2022-03-02 14:29:26
86.0,76.93029,2022-03-02 14:31:49
62.0,67.19824,2022-03-02 14:33:22
113.0,114.1414,2022-03-02 14:34:45
147.0,149.2652,2022-03-02 14:37:15
57.0,66.386215,2022-03-02 14:39:53
46.0,56.080956,2022-03-02 14:40:50
131.0,137.24733,2022-03-02 14:41:57
78.0,78.88719,2022-03-02 14:44:08
50.0,67.432434,2022-03-02 14:45:40
76.0,74.617676,2022-03-02 14:46:22
76.0,57.6575,2022-03-02 14:48:23
122.00001,114.018105,2022-03-02 14:50:01
112.0,137.28171,2022-03-02 14:52:41
62.0,59.082516,2022-03-02 14:54:51
