y_true,y_hat,date
94.0,94.09156,2022-03-11 09:14:33
125.0,138.53226,2022-03-11 09:16:07
107.0,113.45798,2022-03-11 09:18:41
113.0,116.87278,2022-03-11 09:22:10
181.0,189.73723,2022-03-11 09:24:26
69.0,71.930115,2022-03-11 09:27:49
129.0,131.96678,2022-03-11 09:29:20
115.0,118.12387,2022-03-11 09:31:51
88.0,90.14836,2022-03-11 09:34:08
151.0,158.43811,2022-03-11 09:35:58
113.0,116.70305,2022-03-11 11:01:16
189.0,188.89331,2022-03-11 11:03:33
69.0,72.183945,2022-03-11 11:07:04
130.0,131.32587,2022-03-11 11:08:35
116.0,117.704056,2022-03-11 11:11:07
89.0,90.11841,2022-03-11 11:13:25
59.0,62.973755,2022-03-11 11:15:16
73.0,77.68275,2022-03-11 11:16:36
103.0,108.89816,2022-03-11 11:18:17
141.0,143.28693,2022-03-11 11:24:27
174.0,134.50897,2022-03-11 11:27:10
100.0,94.61838,2022-03-11 11:30:26
127.0,137.28607,2022-03-11 11:32:06
107.0,112.44616,2022-03-11 11:34:53
113.0,117.132645,2022-03-11 11:37:02
181.0,189.99352,2022-03-11 11:39:21
69.0,72.35564,2022-03-11 11:43:08
128.0,130.98386,2022-03-11 11:44:39
117.0,117.80273,2022-03-11 11:47:09
88.0,90.41719,2022-03-11 11:49:28
72.0,77.983894,2022-03-11 11:53:55
103.0,109.29459,2022-03-11 11:55:35
140.0,124.17847,2022-03-11 11:57:39
144.0,142.47664,2022-03-11 11:59:59
181.0,137.42398,2022-03-11 12:03:14
81.0,97.12331,2022-03-11 12:06:33
128.0,136.63173,2022-03-11 12:07:54
112.0,116.96798,2022-03-11 13:25:48
273.0,189.13121,2022-03-11 13:28:03
69.0,72.61585,2022-03-11 13:32:47
129.0,130.35004,2022-03-11 13:34:04
116.0,117.95827,2022-03-11 13:36:34
89.0,90.61522,2022-03-11 13:38:52
156.0,157.84573,2022-03-11 13:45:35
115.0,116.46579,2022-03-11 14:04:32
187.0,200.06303,2022-03-11 14:06:42
